Sampleid,X,Y
8102,670,1
8103,768,1
8104,1011,0
8105,678,1
8106,622,1
8107,308,1
8108,313,1
8109,103,1
8110,173,1
8111,410,1
8112,291,1
8113,13,1
8114,141,1
8115,353,1
8116,266,1
8117,506,1
8118,814,1
8119,682,1
8120,362,1
8121,586,1
8122,982,1
8123,638,1
8124,357,1
8125,416,1
8126,190,1
8127,90,1
8128,86,1
8129,870,1
8130,723,1
8131,113,1
8132,952,1
8133,29,1
8134,740,1
8135,1017,0
8136,127,1
8137,78,1
8138,496,1
8139,146,1
8140,409,1
8141,749,1
8142,418,1
8143,448,1
8144,713,1
8145,705,1
8146,453,1
8147,95,1
8148,257,1
8149,37,1
8150,704,1
8151,506,1
8152,342,1
8153,536,1
8154,599,1
8155,523,1
8156,741,1
8157,268,1
8158,600,1
8159,66,1
8160,80,1
8161,175,1
8162,202,1
8163,965,1
8164,677,1
8165,191,1
8166,20,1
8167,40,1
8168,362,1
8169,810,1
8170,463,1
8171,428,1
8172,674,1
8173,647,1
8174,640,1
8175,846,1
8176,630,1
8177,134,1
8178,676,1
8179,206,1
8180,790,1
8181,292,1
8182,286,1
8183,76,1
8184,1007,0
8185,939,1
8186,985,1
8187,227,1
8188,833,1
8189,992,1
8190,528,1
8191,268,1
8192,239,1
8193,644,1
8194,82,1
8195,474,1
8196,328,1
8197,605,1
8198,887,1
8199,111,1
8200,776,1
8201,759,1
8202,781,1
8203,896,1
8204,758,1
8205,593,1
8206,971,1
8207,937,1
8208,211,1
8209,992,1
8210,387,1
8211,982,1
8212,594,1
8213,385,1
8214,74,1
8215,854,1
8216,518,1
8217,932,1
8218,120,1
8219,654,1
8220,703,1
8221,537,1
8222,866,1
8223,555,1
8224,289,1
8225,152,1
8226,401,1
8227,618,1
8228,852,1
8229,331,1
8230,213,1
8231,711,1
8232,164,1
8233,98,1
8234,694,1
8235,138,1
8236,619,1
8237,417,1
8238,850,1
8239,35,1
8240,555,1
8241,1022,0
8242,304,1
8243,518,1
8244,777,1
8245,289,1
8246,921,1
8247,476,1
8248,536,1
8249,173,1
8250,678,1
8251,130,1
8252,291,1
8253,366,1
8254,221,1
8255,560,1
8256,254,1
8257,969,1
8258,584,1
8259,425,1
8260,420,1
8261,929,1
8262,277,1
8263,554,1
8264,789,1
8265,122,1
8266,238,1
8267,381,1
8268,435,1
8269,911,1
8270,309,1
8271,1016,0
8272,258,1
8273,400,1
8274,128,1
8275,566,1
8276,854,1
8277,320,1
8278,951,1
8279,24,1
8280,411,1
8281,797,1
8282,889,1
8283,784,1
8284,396,1
8285,396,1
8286,332,1
8287,799,1
8288,807,1
8289,359,1
8290,815,1
8291,2,1
8292,942,1
8293,964,1
8294,309,1
8295,619,1
8296,550,1
8297,655,1
8298,44,1
8299,885,1
8300,382,1
8301,599,1
8302,348,1
8303,394,1
8304,556,1
8305,511,1
8306,878,1
8307,718,1
8308,793,1
8309,966,1
8310,809,1
8311,485,1
8312,406,1
8313,370,1
8314,389,1
8315,199,1
8316,643,1
8317,805,1
8318,34,1
8319,792,1
8320,993,1
8321,24,1
8322,268,1
8323,76,1
8324,279,1
8325,502,1
8326,61,1
8327,920,1
8328,800,1
8329,52,1
8330,496,1
8331,977,1
8332,731,1
8333,1018,0
8334,762,1
8335,106,1
8336,218,1
8337,56,1
8338,208,1
8339,359,1
8340,240,1
8341,455,1
8342,361,1
8343,678,1
8344,951,1
8345,745,1
8346,237,1
8347,247,1
8348,444,1
8349,456,1
8350,648,1
8351,239,1
8352,141,1
8353,266,1
8354,1012,0
8355,799,1
8356,215,1
8357,768,1
8358,1009,0
8359,125,1
8360,909,1
8361,99,1
8362,940,1
8363,148,1
8364,606,1
8365,892,1
8366,636,1
8367,471,1
8368,458,1
8369,121,1
8370,629,1
8371,312,1
8372,177,1
8373,978,1
8374,1009,0
8375,193,1
8376,620,1
8377,241,1
8378,997,1
8379,370,1
8380,869,1
8381,73,1
8382,217,1
8383,476,1
8384,421,1
8385,989,1
8386,593,1
8387,916,1
8388,297,1
8389,665,1
8390,838,1
8391,440,1
8392,813,1
8393,27,1
8394,257,1
8395,927,1
8396,426,1
8397,222,1
8398,746,1
8399,31,1
8400,738,1
8401,20,1
8402,655,1
8403,762,1
8404,870,1
8405,620,1
8406,505,1
8407,984,1
8408,328,1
8409,584,1
8410,840,1
8411,81,1
8412,51,1
8413,764,1
8414,224,1
8415,857,1
8416,858,1
8417,341,1
8418,373,1
8419,842,1
8420,740,1
8421,347,1
8422,951,1
8423,712,1
8424,256,1
8425,507,1
8426,973,1
8427,521,1
8428,911,1
8429,89,1
8430,580,1
8431,542,1
8432,146,1
8433,942,1
8434,1011,0
8435,855,1
8436,438,1
8437,36,1
8438,655,1
8439,50,1
8440,358,1
8441,502,1
8442,263,1
8443,991,1
8444,379,1
8445,483,1
8446,679,1
8447,685,1
8448,64,1
8449,85,1
8450,490,1
8451,557,1
8452,171,1
8453,100,1
8454,724,1
8455,71,1
8456,729,1
8457,211,1
8458,899,1
8459,184,1
8460,791,1
8461,360,1
8462,107,1
8463,822,1
8464,404,1
8465,909,1
8466,949,1
8467,440,1
8468,8,1
8469,28,1
8470,351,1
8471,943,1
8472,194,1
8473,410,1
8474,898,1
8475,263,1
8476,192,1
8477,620,1
8478,813,1
8479,616,1
8480,362,1
8481,177,1
8482,319,1
8483,550,1
8484,133,1
8485,193,1
8486,118,1
8487,893,1
8488,425,1
8489,29,1
8490,202,1
8491,690,1
8492,51,1
8493,829,1
8494,107,1
8495,694,1
8496,98,1
8497,769,1
8498,63,1
8499,606,1
8500,966,1
8501,652,1
8502,252,1
8503,902,1
8504,599,1
8505,365,1
8506,459,1
8507,466,1
8508,145,1
8509,270,1
8510,454,1
8511,555,1
8512,672,1
8513,12,1
8514,772,1
8515,91,1
8516,193,1
8517,954,1
8518,283,1
8519,312,1
8520,276,1
8521,1007,0
8522,744,1
8523,282,1
8524,119,1
8525,949,1
8526,785,1
8527,470,1
8528,913,1
8529,142,1
8530,293,1
8531,1006,0
8532,820,1
8533,40,1
8534,594,1
8535,923,1
8536,798,1
8537,1016,0
8538,1004,0
8539,680,1
8540,316,1
8541,944,1
8542,96,1
8543,513,1
8544,474,1
8545,854,1
8546,863,1
8547,286,1
8548,583,1
8549,186,1
8550,1002,0
8551,603,1
8552,973,1
8553,44,1
8554,951,1
8555,845,1
8556,132,1
8557,473,1
8558,52,1
8559,92,1
8560,246,1
8561,385,1
8562,781,1
8563,385,1
8564,167,1
8565,333,1
8566,961,1
8567,740,1
8568,328,1
8569,3,1
8570,176,1
8571,653,1
8572,542,1
8573,186,1
8574,765,1
8575,855,1
8576,843,1
8577,5,1
8578,518,1
8579,982,1
8580,401,1
8581,104,1
8582,967,1
8583,547,1
8584,858,1
8585,619,1
8586,938,1
8587,487,1
8588,962,1
8589,228,1
8590,65,1
8591,472,1
8592,822,1
8593,429,1
8594,325,1
8595,631,1
8596,148,1
8597,52,1
8598,410,1
8599,668,1
8600,17,1
8601,960,1
8602,979,1
8603,383,1
8604,873,1
8605,440,1
8606,501,1
8607,267,1
8608,822,1
8609,744,1
8610,366,1
8611,121,1
8612,344,1
8613,388,1
8614,577,1
8615,886,1
8616,433,1
8617,1022,0
8618,928,1
8619,811,1
8620,90,1
8621,936,1
8622,254,1
8623,776,1
8624,713,1
8625,433,1
8626,153,1
8627,961,1
8628,931,1
8629,997,1
8630,345,1
8631,95,1
8632,863,1
8633,352,1
8634,828,1
8635,434,1
8636,95,1
8637,803,1
8638,814,1
8639,884,1
8640,396,1
8641,716,1
8642,362,1
8643,788,1
8644,121,1
8645,793,1
8646,988,1
8647,670,1
8648,189,1
8649,620,1
8650,129,1
8651,237,1
8652,52,1
8653,283,1
8654,792,1
8655,301,1
8656,234,1
8657,338,1
8658,444,1
8659,73,1
8660,248,1
8661,245,1
8662,829,1
8663,784,1
8664,802,1
8665,354,1
8666,803,1
8667,807,1
8668,553,1
8669,561,1
8670,719,1
8671,897,1
8672,636,1
8673,797,1
8674,390,1
8675,494,1
8676,959,1
8677,994,1
8678,434,1
8679,504,1
8680,761,1
8681,110,1
8682,359,1
8683,66,1
8684,425,1
8685,428,1
8686,770,1
8687,465,1
8688,670,1
8689,714,1
8690,737,1
8691,867,1
8692,923,1
8693,161,1
8694,580,1
8695,533,1
8696,652,1
8697,871,1
8698,812,1
8699,888,1
8700,701,1
8701,497,1
8702,451,1
8703,662,1
8704,553,1
8705,45,1
8706,631,1
8707,921,1
8708,524,1
8709,818,1
8710,1019,0
8711,786,1
8712,745,1
8713,544,1
8714,904,1
8715,420,1
8716,657,1
8717,863,1
8718,997,1
8719,121,1
8720,416,1
8721,291,1
8722,414,1
8723,237,1
8724,527,1
8725,209,1
8726,341,1
8727,309,1
8728,274,1
8729,0,1
8730,640,1
8731,949,1
8732,732,1
8733,305,1
8734,264,1
8735,264,1
8736,495,1
8737,653,1
8738,117,1
8739,400,1
8740,815,1
8741,607,1
8742,391,1
8743,320,1
8744,19,1
8745,374,1
8746,445,1
8747,745,1
8748,665,1
8749,287,1
8750,184,1
8751,749,1
8752,564,1
8753,513,1
8754,58,1
8755,13,1
8756,878,1
8757,73,1
8758,997,1
8759,658,1
8760,200,1
8761,283,1
8762,417,1
8763,497,1
8764,896,1
8765,77,1
8766,735,1
8767,820,1
8768,903,1
8769,389,1
8770,234,1
8771,134,1
8772,525,1
8773,844,1
8774,764,1
8775,591,1
8776,761,1
8777,481,1
8778,570,1
8779,146,1
8780,600,1
8781,107,1
8782,881,1
8783,324,1
8784,30,1
8785,300,1
8786,771,1
8787,101,1
8788,275,1
8789,901,1
8790,267,1
8791,118,1
8792,520,1
8793,686,1
8794,369,1
8795,567,1
8796,222,1
8797,587,1
8798,473,1
8799,264,1
8800,728,1
8801,566,1
8802,897,1
8803,558,1
8804,255,1
8805,113,1
8806,740,1
8807,907,1
8808,468,1
8809,118,1
8810,190,1
8811,335,1
8812,565,1
8813,194,1
8814,457,1
8815,250,1
8816,759,1
8817,421,1
8818,507,1
8819,393,1
8820,677,1
8821,864,1
8822,919,1
8823,239,1
8824,87,1
8825,868,1
8826,34,1
8827,24,1
8828,965,1
8829,437,1
8830,125,1
8831,925,1
8832,14,1
8833,968,1
8834,272,1
8835,284,1
8836,656,1
8837,217,1
8838,125,1
8839,7,1
8840,345,1
8841,167,1
8842,694,1
8843,102,1
8844,263,1
8845,588,1
8846,500,1
8847,919,1
8848,815,1
8849,232,1
8850,751,1
8851,35,1
8852,618,1
8853,269,1
8854,217,1
8855,562,1
8856,74,1
8857,366,1
8858,724,1
8859,935,1
8860,724,1
8861,512,1
8862,124,1
8863,893,1
8864,935,1
8865,972,1
8866,912,1
8867,727,1
8868,128,1
8869,302,1
8870,801,1
8871,603,1
8872,1024,0
8873,541,1
8874,630,1
8875,538,1
8876,968,1
8877,129,1
8878,1016,0
8879,70,1
8880,131,1
8881,748,1
8882,778,1
8883,79,1
8884,998,1
8885,269,1
8886,1016,0
8887,792,1
8888,430,1
8889,433,1
8890,448,1
8891,1018,0
8892,235,1
8893,247,1
8894,842,1
8895,279,1
8896,792,1
8897,828,1
8898,520,1
8899,975,1
8900,200,1
8901,937,1
8902,135,1
8903,973,1
8904,736,1
8905,375,1
8906,762,1
8907,667,1
8908,452,1
8909,1002,0
8910,160,1
8911,27,1
8912,667,1
8913,406,1
8914,837,1
8915,116,1
8916,548,1
8917,500,1
8918,390,1
8919,501,1
8920,479,1
8921,452,1
8922,70,1
8923,571,1
8924,124,1
8925,139,1
8926,489,1
8927,30,1
8928,191,1
8929,55,1
8930,303,1
8931,167,1
8932,192,1
8933,901,1
8934,493,1
8935,523,1
8936,78,1
8937,130,1
8938,22,1
8939,772,1
8940,720,1
8941,1008,0
8942,541,1
8943,625,1
8944,153,1
8945,194,1
8946,1007,0
8947,186,1
8948,755,1
8949,347,1
8950,28,1
8951,816,1
8952,1002,0
8953,274,1
8954,990,1
8955,374,1
8956,384,1
8957,250,1
8958,600,1
8959,195,1
8960,242,1
8961,365,1
8962,998,1
8963,164,1
8964,260,1
8965,754,1
8966,794,1
8967,248,1
8968,270,1
8969,255,1
8970,420,1
8971,778,1
8972,534,1
8973,507,1
8974,304,1
8975,27,1
8976,981,1
8977,498,1
8978,72,1
8979,730,1
8,,
